,control_points_x,control_points_y,control_points_z,points_on_curve_x,points_on_curve_y,points_on_curve_z
0,"[590.0, 588.9025665824881, 612.706840694587, 629.1613682104052, 668.8444711580219, 689.3800055018673, 696.3088127568084, 694.8488386333817, 683.8045425173069, 670.7250580252517, 636.8038815848697, 583.1375149222581, 533.2750996253291, 477.725554380205, 443.59005022303705, 446.9709729578042, 457.2570422067713, 486.8256517066141, 526.6804351890308, 577.5859792514786, 630.9515578936772, 682.9346141090506, 730.7553278041979, 758.1023035275275, 769.0967680413507]","[230.0, 227.78677399786724, 234.133086371173, 273.54809060027753, 322.2865365155961, 378.7085023502944, 429.66413631949956, 482.11657006816324, 534.063559709212, 585.6473431618572, 639.5051826895743, 676.5921903102036, 682.8590399249766, 665.9846243193041, 605.8946947657276, 555.987690678077, 503.7054592913512, 452.4233159342059, 398.6138663532063, 359.46771222261924, 327.38320192848516, 302.28041955639196, 279.2080130128787, 270.941968773584, 266.28483485936357]","[540.0, 541.5338149294976, 517.2471786725021, 499.6561620760527, 469.01148749866405, 456.04020171735, 435.5598936666298, 424.4428390364913, 408.21253659998547, 394.6831047819303, 381.7055167800083, 371.9905602155322, 372.8246920039101, 376.1439285035894, 394.5735062204138, 406.57408719800605, 417.7537499232673, 430.2911552327581, 439.3823151037711, 448.9300647136452, 457.9119602841515, 472.4242552467753, 496.12507425618406, 514.5493037892002, 528.1904978987906]","[590.0, 593.5916506132327, 598.2493544042031, 602.4677851435613, 606.2938540483477, 609.774472335603, 612.9565512223678, 615.8870019256826, 618.612735662588, 621.1806636501246, 623.6376971053332, 626.0307472452541, 628.406725286928, 630.8125424473956, 633.2926831451705, 635.8573970296593, 638.4916033687442, 641.1796263227053, 643.9057900518226, 646.654418716376, 649.4098364766458, 652.1563674929123, 654.8783359254551, 657.5600659345546, 660.1858816804908, 662.7401073235438, 665.2070670239939, 667.5711439865472, 669.8225461611474, 671.9621457641389, 673.9919543950132, 675.9139836532615, 677.7302451383752, 679.4427504498451, 681.0535111871628, 682.5645389498194, 683.9778453373063, 685.2954419491147, 686.5193403847356, 687.6515573317323, 688.6943497860633, 689.6503140075812, 690.5220718760924, 691.3122452714018, 692.0234560733152, 692.6583261616388, 693.219477416178, 693.7095317167388, 694.1311109431263, 694.4868369751467, 694.7793316926055, 695.0111610345688, 695.1833680097479, 695.295328563222, 695.3463337987604, 695.3356748201337, 695.2626427311114, 695.1265286354635, 694.92662363696, 694.6622188393708, 694.3326053464659, 693.9370742620154, 693.4749166897889, 692.9455773242069, 692.3511814556887, 691.6961328464724, 690.9849077580058, 690.2219824517365, 689.4118331891133, 688.5589362315835, 687.667767840595, 686.7428042775963, 685.7885218040345, 684.8093966813582, 683.8099051710152, 682.793777706892, 681.7558327240982, 680.6850220657251, 679.5701944088282, 678.4001984304628, 677.1638828076841, 675.8500962175481, 674.4476873371096, 672.9455048434243, 671.3323974135477, 669.5972137245349, 667.7288024534416, 665.716862175739, 663.5583422781044, 661.2538643619044, 658.8040785982254, 656.2096351581534, 653.4711842127751, 650.5893759331764, 647.5648604904437, 644.3982880556637, 641.0903087999221, 637.6415728943053, 634.0527305099001, 630.3258084663737, 626.4714422136482, 622.5035881602864, 618.4362097781216, 614.2832705389872, 610.0587339147162, 605.7765633771422, 601.4507223980984, 597.0951744494176, 592.7238830029337, 588.3508115304796, 583.9899235038886, 579.6523848081291, 575.3363486833971, 571.0361878031516, 566.746274427371, 562.4609808160333, 558.1746792291168, 553.8817419265998, 549.5765411684603, 545.2534492146763, 540.9068383252267, 536.531080760089, 532.1205491522022, 527.6738216322753, 523.2041053006467, 518.7277861159556, 514.2612500368415, 509.82088302194404, 505.4230710299021, 501.08420001935554, 496.82065594894374, 492.64882477730583, 488.58509246308114, 484.6458449649092, 480.84746427012766, 477.20434086524637, 473.72565001105266, 470.4197237266655, 467.2948940312045, 464.35949294378827, 461.6218524835361, 459.0903046695674, 456.77318152100105, 454.6788150569566, 452.8155372965527, 451.1916802589089, 449.8155174241085, 448.68751869017416, 447.79259445801824, 447.11380976940706, 446.6342296661066, 446.33691918988313, 446.20494338250296, 446.22136728573213, 446.3692559413367, 446.6316743910829, 446.9916876767369, 447.4323608400651, 447.9367589228331, 448.48969164578403, 449.090161706783, 449.74407942619195, 450.4574012866377, 451.2360837707467, 452.08608336114605, 453.01335654046227, 454.0238597913223, 455.12354959635275, 456.3183824381804, 457.6143147994321, 459.0173031627344, 460.5333038319886, 462.16630497259905, 463.9134564058144, 465.770423720024, 467.73287250361795, 469.79646834498584, 471.9568768325176, 474.2097635546027, 476.550794099631, 478.9756340559922, 481.47994901207613, 484.0594045562725, 486.7096662769709, 489.42642636044377, 492.20708956104096, 495.05178448060275, 497.9608823296751, 500.93475431880364, 503.9737716585342, 507.0783055594125, 510.2487272319842, 513.4854078867953, 516.7887187343916, 520.1590309853189, 523.5967158501225, 527.1021445393487, 530.6755107598585, 534.3143555931102, 538.0141798391575, 541.7704319138885, 545.5785602331919, 549.4340132129561, 553.3322392690694, 557.2686868174206, 561.2388042738983, 565.2380400543904, 569.2618425747859, 573.3056602509728, 577.36494149884, 581.4355127574428, 585.5153947694764, 589.6033980456814, 593.6983341411251, 597.7990146108742, 601.9042510099958, 606.0128548935569, 610.1236378166244, 614.2354113342651, 618.3469870015462, 622.4571763735346, 626.5647910052971, 630.668644296943, 634.7683241428218, 638.8653891801215, 642.961706896684, 647.0591447803513, 651.159570318965, 655.2648510003675, 659.3768543124006, 663.4974477429062, 667.6284987797261, 671.7718749107025, 675.9294436236773, 680.1030724064923, 684.2946287469898, 688.5054369451236, 692.7335082392397, 696.9756049362023, 701.228487053037, 705.4889146067694, 709.7536476144245, 714.0194460930273, 718.2830700596035, 722.541279531178, 726.7908345247761, 731.0284950574232, 735.2510211461445, 739.4555912487624, 743.6465706410521, 747.8343723340945, 752.0295978344831, 756.24284864881, 760.4847262836685, 764.7658322456512, 769.0967680413506]","[230.0, 229.2592028981144, 231.26683037203185, 233.65709890543175, 236.39232410251932, 239.43482156749997, 242.7469069045789, 246.29089571796146, 250.02910361185286, 253.9238461904584, 257.93743905798345, 262.03219781863316, 266.17043807661287, 270.31447543612785, 274.4283933786347, 278.5012147733594, 282.5404151978038, 286.55390375420563, 290.54958954480287, 294.5353816718334, 298.5191892375351, 302.5089213441461, 306.51248709390376, 310.5377955890464, 314.5927559318118, 318.6852772244378, 322.8232685691624, 327.014589590153, 331.26221888941285, 335.5601986230469, 339.90161616645065, 344.2795588950192, 348.68711418414813, 353.11736940923254, 357.56341194566795, 362.0183291688496, 366.475208454173, 370.9271371770332, 375.3672027128257, 379.7885736778017, 384.1882556742118, 388.56867130526916, 392.93265224603937, 397.2830301715879, 401.62263675698034, 405.9543036772825, 410.28086260756, 414.60514522287855, 418.92998319830355, 423.2582082089007, 427.5926519297358, 431.9360785379134, 436.2894146464662, 440.65157539349076, 445.021373547766, 449.39762187807116, 453.77913315318506, 458.1647201418867, 462.55319561295516, 466.94337233516956, 471.3340630773087, 475.7240806081517, 480.1122376964778, 484.4973847765461, 488.87902965294194, 493.25723888649867, 497.63209681724055, 502.00368778519226, 506.37209613037817, 510.7374061928229, 515.0997023125509, 519.4590688295867, 523.8155900839547, 528.1693504156796, 532.5204341647857, 536.8689962769864, 541.2160353753366, 545.5631054589488, 549.9117702934157, 554.2635936443284, 558.620139277279, 562.9829709578594, 567.3536524516614, 571.7337475242771, 576.124819941298, 580.5284334683162, 584.9461518709235, 589.3786130432227, 593.8185559125225, 598.2547189293467, 602.6758094206308, 607.0705347133102, 611.4276021343201, 615.7357190105954, 619.983592669072, 624.1599304366848, 628.2534396403696, 632.2528276070609, 636.1468016636949, 639.9243754322888, 643.576477897394, 647.0947769346014, 650.4709419910313, 653.696642513805, 656.7635479500431, 659.6633277468666, 662.3876513513962, 664.9281882107529, 667.2766077720574, 669.424579482431, 671.363772788994, 673.0876969139784, 674.5984185761771, 675.9004907058661, 676.9984665052382, 677.8968991764865, 678.6003419218035, 679.1133479433827, 679.4404704434166, 679.5862626240981, 679.5552776876208, 679.3520688361767, 678.9811890025882, 678.4441536931541, 677.7319126208315, 676.833119563816, 675.7364283003042, 674.4304926084923, 672.9039662665767, 671.1455030527537, 669.1437567452198, 666.887381122171, 664.3650299618034, 661.5653570423136, 658.4770372700109, 655.0993407300999, 651.4592835417078, 647.588368036672, 643.518096546831, 639.2799714040217, 634.905494940082, 630.4261694868501, 625.8734973761633, 621.2789809398597, 616.6741225097768, 612.0904244177525, 607.5593002965154, 603.1003396896504, 598.7095561881306, 594.3801672707245, 590.1053904162003, 585.8784431033257, 581.692542810869, 577.5409070175979, 573.4167532022803, 569.3132988436847, 565.2237614205786, 561.1413584117305, 557.059307295908, 552.9714402646582, 548.876590202792, 544.7760237974865, 540.6710240005343, 536.5628737637281, 532.4528560388612, 528.3422537777262, 524.2323499321163, 520.1244274538242, 516.019769294643, 511.91965840636533, 507.8253777407842, 503.73821019472274, 499.65883333343163, 495.5858214831756, 491.517292471343, 487.4513641253231, 483.3861542725048, 479.3197807402772, 475.2503613560292, 471.1760139471497, 467.0948563410279, 463.0050063650525, 458.9045818466128, 454.79170061309753, 450.6645383059228, 446.52499306044405, 442.3808836559378, 438.24055621389135, 434.1123568557912, 430.00463170312486, 425.92572687737896, 421.8839885000406, 417.8877626925968, 413.9453955765345, 410.06523327334077, 406.25562190450233, 402.52490759150663, 398.88101069428393, 395.325488967266, 391.85500633190185, 388.4661010606225, 385.1553114258594, 381.91917570004375, 378.75423215560676, 375.65701906497975, 372.6240747005942, 369.65193733488104, 366.737145240272, 363.8762366891978, 361.0657499540903, 358.302553740216, 355.5854348098221, 352.9138702672237, 350.28733812958893, 347.70531641408627, 345.1672831378839, 342.67271631814987, 340.2210939720528, 337.8118941167607, 335.44459476944184, 333.1186739472646, 330.8336096673972, 328.5888780168843, 326.3831448739389, 324.21301449620927, 322.0747680485244, 319.9646866957131, 317.87905160260436, 315.81414393402713, 313.7662448548103, 311.7316355297829, 309.70659712377375, 307.6874108016119, 305.6703577281263, 303.65171906814567, 301.6277759864993, 299.5960186646604, 297.5613114298087, 295.5312984556222, 293.51362901245835, 291.51595237067454, 289.5459178006281, 287.6111745726765, 285.719371957177, 283.87815922448704, 282.09518564496386, 280.37810048896506, 278.7345530268479, 277.17099203421736, 275.6732475102913, 274.2097986736238, 272.74858395450656, 271.2575417832305, 269.7046105900873, 268.0577288053679, 266.2848348593635]","[540.0, 536.74495170747, 531.9792576460346, 527.6587014007615, 523.7413907878101, 520.1854336233401, 516.9489377235113, 513.9900109044836, 511.26676098241626, 508.73729577346927, 506.3597230938024, 504.09215075957513, 501.8926865869473, 499.71943839207853, 497.53254106504335, 495.32072536271386, 493.09388018717465, 490.8623915263134, 488.6366453680178, 486.4270277001757, 484.24392451067484, 482.0977217874031, 479.998805518248, 477.9575616910976, 475.9843762938393, 474.08963531436126, 472.28372474055107, 470.5769500840621, 468.9716778588955, 467.4557394221503, 466.0154131771478, 464.63697752720856, 463.30671087565355, 462.01089162580354, 460.73579818097954, 459.4677089445021, 458.1929023196924, 456.8976567098711, 455.5682505183591, 454.1911624449046, 452.76233114115394, 451.2910506810906, 449.78762369073695, 448.2623527961144, 446.72554062324514, 445.1874897981511, 443.65850294685407, 442.1488826953762, 440.6689316697391, 439.2289524959648, 437.83924780007504, 436.5098030077656, 435.24196808500216, 434.0276402602532, 432.85823568699584, 431.725170518708, 430.61986090886705, 429.53372301095044, 428.4581729784357, 427.38462696480036, 426.304501123522, 425.20921160807825, 424.0901745719465, 422.93919767898944, 421.7549215686914, 420.5417948211607, 419.30445082068076, 418.04752295153526, 416.7756445980081, 415.4934491443827, 414.20556997494276, 412.9166404739721, 411.631294025754, 410.35416401457235, 409.0898838247108, 407.842804897419, 406.61390969684953, 405.4019629563574, 404.20569040974055, 403.02381779079616, 401.8550708333218, 400.6981752711151, 399.5518568379735, 398.41484126769444, 397.28585429407553, 396.1636216509143, 395.0468690720082, 393.9345298150195, 392.8273076037464, 391.72680282465905, 390.63462284023615, 389.55237501295665, 388.48166670529923, 387.42410527974266, 386.38129809876585, 385.35485252484756, 384.34637592046664, 383.3574756481015, 382.3897590702315, 381.4451140993586, 380.5271830183116, 379.64028489485725, 378.78874023620017, 377.9768695495459, 377.20899334209923, 376.4894321210651, 375.8225063936487, 375.2125366670549, 374.6638434484888, 374.1807472451555, 373.76756856425976, 373.4273281581294, 373.157001122842, 372.95180610854834, 372.80696157329606, 372.7176859751328, 372.67919777210625, 372.68671542226434, 372.7354573836546, 372.82064211432464, 372.93748807232265, 373.0812137156959, 373.24703770744054, 373.432489703994, 373.6431382325089, 373.8862986575126, 374.1692863435328, 374.49941665509687, 374.8840049567324, 375.3303666129669, 375.84581698832795, 376.43767144734295, 377.1132453545392, 377.87985407444455, 378.7448031488899, 379.71047230232654, 380.76634181716065, 381.8998062852444, 383.09826029843015, 384.34909844857003, 385.6397153275163, 386.95750552712116, 388.28986363923696, 389.6241842557159, 390.94786196841005, 392.24829136917197, 393.512903426841, 394.7339783668674, 395.91346530696467, 397.05446009720276, 398.16005858765067, 399.23335662837815, 400.2774500694544, 401.2954347609492, 402.2904065529316, 403.2654612954713, 404.22369483863775, 405.16820303250034, 406.1020817271284, 407.028279168228, 407.948542838852, 408.86403581928573, 409.77591728436704, 410.68534640893387, 411.59348236782415, 412.501484335876, 413.41051148792724, 414.3217229988158, 415.2362780433797, 416.155335796457, 417.0800554328854, 418.01159606749417, 418.95045599355507, 419.89483746407524, 420.84244438650796, 421.7909806683065, 422.73815021692417, 423.68165693981456, 424.61920474443076, 425.54849753822606, 426.4672392286539, 427.37313372316737, 428.2638849292201, 429.1371967542651, 429.99079679445816, 430.8239378995141, 431.63829884202664, 432.43577446763055, 433.2182596219598, 433.98764915064885, 434.745837899332, 435.4947207136434, 436.2361924392176, 436.97214792168876, 437.7044820066913, 438.4350895398594, 439.1658653668276, 439.8986158001696, 440.63382410924726, 441.3709559374657, 442.10945080071315, 442.8487482148783, 443.58828769584983, 444.3275087595158, 445.0658509217651, 445.8027536984863, 446.53765660556763, 447.2699991588979, 447.9992208743653, 448.72476126785864, 449.44646033527914, 450.1664827309788, 450.8878297943189, 451.6135039710265, 452.34650770682816, 453.08984344745096, 453.8465136386213, 454.61952072606636, 455.41186715551265, 456.22655537268713, 457.0665878233166, 457.93496695312786, 458.8346954351925, 459.7688713752882, 460.74083571291783, 461.7539674439725, 462.81164556434334, 463.91724906992135, 465.0741569565979, 466.2857482202641, 467.55540185681093, 468.88649686212955, 470.2824122321113, 471.74652696264724, 473.2822200496284, 474.8928704889462, 476.5813722765259, 478.3476612518196, 480.19055811209944, 482.10888151009254, 484.10145009852624, 486.16708253012746, 488.3045974576232, 490.5128135337407, 492.79054941120694, 495.136623742749, 497.54985518109396, 500.02906237896894, 502.57561624257147, 505.2347232246478, 508.08847756115125, 511.22012320461687, 514.7129041075789, 518.6500642225722, 523.1148475021312, 528.1904978987905]"
